snes-02075	Indonesian village rite brought dead woman back to life after 3 years.	false	https://www.snopes.com/fact-check/woman-comes-out-of-grave/	None	Junk News	None	David Emery	None	Woman Comes Out of Grave and Walks After Being Dead for Three Years?	13 July 2017	None	['Indonesia']
snes-00671	optical illusion, a 3d arrow looks like it is always pointing in the same direction with its mirror reflection showing the opposite direction even when it	true	https://www.snopes.com/fact-check/real-video-arrow-always-points-right/	None	Science	None	Alex Kasprak	None	Is This a Real Video of an Arrow That Always Points to the Right?	2 May 2018	None	['None']
snes-01255	a federal judge says 3 sharia items are legal now in the state of Texas.	false	https://www.snopes.com/fact-check/shariah-law-legal-texas/	None	Junk News	None	David Mikkelson	None	Did a Federal Judge Rule Three Items of Sharia Law Are Now Legal in Texas?	7 January 2018	None	['Texas']
snes-05327	First Satanic ceremony at a State Capitol by President Obama.	mostly false	https://www.snopes.com/fact-check/obama-allows-satanic-ceremony/	None	Politicians	None	Kim LaCapria	None	Obama Allows Satanic Ceremony at State Capitol	22 January 2016	None	['Barack_Obama']
snes-00917	The city closed 500 churches and opened 423 new mosques	false	https://www.snopes.com/fact-check/london-closes-500-churches-opens-423-new-mosques/	None	Religion	None	Dan Evon	None	Did London Close 500 Churches and Open 423 New Mosques?	8 March 2018	None	['London']
snes-02938	do copy paste, don't share posts on facebook make your account hackable?	false	https://www.snopes.com/fact-check/facebook-copy-and-paste-dont-share-hackers/	None	Technology	None	Kim LaCapria	None	Do Facebook ‘Copy and Paste, Don’t Share’ Posts Make Your Account Hackable?	14 February 2017	None	['None']
snes-03118	found the relics of a nazi soldier in the belly of a giant catfish.	false	https://www.snopes.com/fact-check/nazi-remains-giant-catfish/	None	Fauxtography	None	Dan Evon	None	Were Nazi Remains Found in the Stomach of a Giant Catfish?	18 January 2017	None	['None']
snes-02130	Whataburger announced that it was closing its doors.	false	https://www.snopes.com/fact-check/whataburger-closing-its-doors/	None	Junk News	None	Dan Evon	None	Whataburger Closing Its Doors?	28 June 2017	None	['None']
snes-05769	PLU codes are a number used on produce stickers that tell you how your food was grown	mixture	https://www.snopes.com/fact-check/plu-codes/	None	Food	None	David Mikkelson	None	PLU Codes	31 May 2012	None	['None']
snes-02629	did Southwest Airlines change their slogan after the United Airlines controversy?	false	https://www.snopes.com/fact-check/southwest-airlines-slogan/	None	Fauxtography	None	Dan Evon	None	Did Southwest Airlines Change Their Slogan After United Airlines Controversy?	12 April 2017	None	['None']
snes-05662	A photo of a biennial astronomical event in Ireland called Heaven's Trail.	false	https://www.snopes.com/fact-check/fauxtography-space-heavens-trail/	None	Fauxtography	None	Dan Evon	None	Heaven’s Trail Viral Photo	9 June 2015	None	['Republic_of_Ireland']
snes-04644	A bunch of 70's quarters, minted on a 1941 Canadian coin, are worth a fortune	mixture	https://www.snopes.com/fact-check/1970-quarter-ebay-canada/	None	Business	None	Dan Evon	None	1970 U.S. Quarter Struck on 1941 Canadian Quarter	7 June 2016	None	['Canada']
snes-04046	BLM voted 44,000 wild horses to be put down.	mostly false	https://www.snopes.com/fact-check/blm-euthanize-44000-horses/	None	Critter Country	None	Kim LaCapria	None	Bureau of Land Management Votes to Slaughter 44,000 Wild Horses?	13 September 2016	None	['None']
snes-04753	Target has stopped selling the bible.	false	https://www.snopes.com/fact-check/target-holy-bible-ban/	None	Junk News	None	Dan Evon	None	Target to Discontinue Sale of Holy Bible	18 May 2016	None	['None']
snes-02593	a united flight attendant slapped a 7 month old baby in the face for crying on a flight.	false	https://www.snopes.com/fact-check/united-airlines-baby-slap/	None	Junk News	None	David Mikkelson	None	United Airlines Flight Attendant Slaps Crying Baby During Flight?	17 April 2017	None	['United_Airlines']
snes-06094	Chinese coal miner found recently alive in an abandoned mine 17 years after he had been trapped inside it by an earthquake	false	https://www.snopes.com/fact-check/deep-underground/	None	Uncategorized	None	David Mikkelson	None	Chinese Miner Found Alive After 17 Years Underground	12 May 2014	None	['China']
snes-05102	During a party with mini sombreros, Bowdoin college students were offered counseling	mostly false	https://www.snopes.com/fact-check/bowdoin-mini-sombrero-controversy/	None	Viral Phenomena	None	Kim LaCapria	None	Bowdoin Mini Sombrero Controversy	8 March 2016	None	['None']
snes-06380	Fuck, It comes from an acronym meaning for unlawful carnal knowledge and fornication under consent of the king.	false	https://www.snopes.com/fact-check/what-the-fuck/	None	Language	None	David Mikkelson	None	Etymology of the the ‘F-Word’	13 July 1999	None	['None']
snes-05353	john and lisa give away money on facebook... Powerball winners....	false	https://www.snopes.com/fact-check/john-and-lisa-hoax/	None	Junk News	None	Dan Evon	None	John and Lisa Robinson Powerball Giveaway Hoax	16 January 2016	None	['None']
snes-02542	new fuel thousand times more powerful than gasoline and only one company has so much of its market share	false	https://www.snopes.com/fact-check/new-superfuel/	None	Science	None	Alex Kasprak	None	Have Researchers Discovered a New ‘Superfuel’ 1,693 Times More Powerful Than Gasoline?	26 April 2017	None	['None']
snes-03206	thief's at gas stations hand out key rings with transmitters for tracking burglary and carjacking victims	false	https://www.snopes.com/fact-check/key-crime/	None	Crime	None	Snopes Staff	None	Are Thieves Handing Out Key Rings at Gas Stations to Track Victims?	1 September 2008	None	['None']
snes-04517	Boogie Woogie Bugle Cloy	mixture	https://www.snopes.com/fact-check/last-surviving-wwii-veteran-marches-alone-in-memorial-day-parade/	None	Fauxtography	None	Kim LaCapria	None	Last Surviving WWII Veteran Marches Alone in Memorial Day Parade?	5 July 2016	None	['None']
snes-04133	A picture of u.s. officials sat together during the pledge of allegiance	mixture	https://www.snopes.com/fact-check/stand-pledge-of-allegiance-congress/	None	Fauxtography	None	Dan Evon	None	Members of Congress Sit During Pledge of Allegiance?	31 August 2016	None	['United_States']
snes-01407	Rep. Joe Barton Wind is a finite resource... If you harness it then it would slow the winds down and cause the temperature to go	mixture	https://www.snopes.com/fact-check/barton-wind-finite/	None	Politics	None	David Mikkelson	None	Did Rep. Joe Barton Proclaim ‘Wind Is a Finite Resource’?	26 February 2015	None	['Joe_Barton']
snes-05555	Dr Ben Carson said the divorce of family unit and welfare state are enslaving black people and ruining their futures, and got help from such	mixture	https://www.snopes.com/fact-check/ben-carson-welfare-meme/	None	Politics	None	Kim LaCapria	None	Did Ben Carson’s Family Benefit from Welfare?	29 October 2015	None	['None']
snes-01672	the department of health and human services have scheduled web site maintenance for healthcare.gov on most Sundays during Obamacare open enrollment.	true	https://www.snopes.com/fact-check/healthcare-gov-maintenance/	None	Politics	None	Dan MacGuill	None	Is Healthcare.gov Scheduled for Maintenance During Obamacare Enrollment?	25 September 2017	None	['None']
snes-03254	Scrub climate scrubbing	true	https://www.snopes.com/fact-check/wisconsin-department-natural-resources-removes-references-climate-website/	None	Politics	None	Alex Kasprak	None	Wisconsin Department of Natural Resources Removes References to ‘Climate’ from Web Site	28 December 2016	None	['None']
snes-03915	"hilary clinton once said that tpp was the ""gold standard"" for trade agreements that she later opposed."	true	https://www.snopes.com/fact-check/hillary-clinton-called-trans-pacific-partnership-the-gold-standard/	None	Politics	None	David Emery	None	Did Hillary Clinton Call the Trans-Pacific Partnership the ‘Gold Standard’ in Trade Agreements?	29 September 2016	None	['None']
snes-03037	transgender offender	false	https://www.snopes.com/fact-check/trump-transgenders-on-notice/	None	Junk News	None	Kim LaCapria	None	Does President Donald Trump Plan to Make it Illegal to be Transgender?	31 January 2017	None	['None']
snes-00748	Suge Knight was stabbed to death in prison in April 2018.	false	https://www.snopes.com/fact-check/suge-knight-dead/	None	Junk News	None	Dan MacGuill	None	Suge Knight Death Hoax	18 April 2018	None	['None']
snes-00224	the animated kids show veggie tales started having a cannabis character in august 2018.	false	https://www.snopes.com/fact-check/veggietales-cannabis-character/	None	Junk News	None	Dan Evon	None	Did ‘VeggieTales’ Introduce a New Cannabis Character?	14 August 2018	None	['None']
snes-05331	Darkwing Duck The animated show is coming back to television in 2018.	false	https://www.snopes.com/fact-check/darkwing-duck-returns-hoax/	None	Junk News	None	Dan Evon	None	‘Darkwing Duck’ April Fool’s Day Joke Recirculates	21 January 2016	None	['None']
snes-03195	Bob Denver, who died in January of 2017	false	https://www.snopes.com/fact-check/bob-denver-dead-again/	None	Junk News	None	Dan Evon	None	Bob Denver Dead (Again)	6 January 2017	None	['None']
snes-01771	A NEW 20BILL FROM THE TREASURES IN SEPTEMBER 2017 IS GOING TO HAVE FACE OF CONFEDERATE	false	https://www.snopes.com/fact-check/robert-e-lee-20-bill/	None	Junk News	None	Dan MacGuill	None	Did the United States Treasury Announce Plans to Put Robert E. Lee on the New $20 Bill?	7 September 2017	None	['United_States_Department_of_the_Treasury', 'Robert_E._Lee']
snes-03207	So according to the American Dental Association, semen cuts plaque and tartar by 77%	false	https://www.snopes.com/fact-check/semen-reduces-plaque-and-tartar/	None	Medical	None	Alex Kasprak	None	Did the ADA Say Semen Reduces Plaque and Tartar by 77%?	4 January 2017	None	['None']
snes-03842	a photo of a man with eye cancer due to his cell phone at night	false	https://www.snopes.com/fact-check/phone-eye-cancer-photo/	None	Uncategorized	None	Dan Evon	None	Cell Phone Use at Night Causes Eye Cancer	21 March 2016	None	['None']
snes-03463	Jill Stein, arrested and charged with embezzling money raised for 2016 recount efforts in order to throw a marijuana dinner party.	false	https://www.snopes.com/fact-check/jill-stein-caught-embezzling-recount-funds-for-marijuana-dinner-party/	None	Junk News	None	Kim LaCapria	None	Jill Stein Caught Embezzling Recount Funds for Marijuana Dinner Party	28 November 2016	None	['None']
snes-02526	Ayn Rand, the question is not who is going to let me, its who is going to stop me.	mixture	https://www.snopes.com/fact-check/ayn-rand-quote/	None	Entertainment	None	Bethania Palma	None	Did Ayn Rand Say ‘The Question Isn’t Who Is Going to Let Me; It’s Who Is Going to Stop Me’?	28 April 2017	None	['Ayn_Rand']
snes-01455	An old woman trained her 65 cats to steal from her neighbors jewelry.	false	https://www.snopes.com/fact-check/did-elderly-woman-train-cats-to-steal/	None	Junk News	None	Bethania Palma	None	Did an Elderly Woman Train 65 Cats to Steal from Her Neighbors?	9 November 2017	None	['None']
snes-05622	ambush near boston killed 72 national guard troops recently	false	https://www.snopes.com/fact-check/gun-confiscation-in-boston/	None	Uncategorized	None	David Mikkelson	None	Were 72 People Killed Resisting Gun Confiscation in Boston?	5 July 2013	None	['Boston', 'National_Guard_of_the_United_States']
snes-01387	a group supporting the president is making robocalls about people who criticize him online.	false	https://www.snopes.com/fact-check/trump-threatening-robocalls/	None	Viral Phenomena	None	Arturo Garcia	None	Are People Getting Threatening ‘Robocalls’ for Criticizing President Trump Online?	30 November 2017	None	['None']
snes-05946	World War 1 Christmas Truce	true	https://www.snopes.com/fact-check/christmas-truce/	None	History	None	David Mikkelson	None	World War I Christmas Truce	24 December 2003	None	['None']
snes-01131	Ivanka Trump in Washington D.C. was shot, critically wounded, in Jan.	false	https://www.snopes.com/fact-check/ivanka-trump-shot/	None	Junk News	None	Dan MacGuill	None	Was Ivanka Trump Critically Injured After Being Shot by a Sniper?	25 January 2018	None	['Washington,_D.C.', 'Ivanka_Trump']
snes-04585	three syrian refugees raped and murdered a 5 year old girl at knifepoint in idaho.	mostly false	https://www.snopes.com/fact-check/three-syrian-refugees-assault-5-year-old-girl-at-knifepoint/	None	Uncategorized	None	Kim LaCapria	None	Three Syrian Refugees Assault 5-Year-Old Girl at Knifepoint?	20 June 2016	None	['Syria', 'Idaho']
snes-02765	one of the monkeys got severly hurt at a cosmetics testing facility at l'oreal	false	https://www.snopes.com/fact-check/monkey-cosmetics-testing/	None	Critter Country	None	Dan Evon	None	Does a Video Show an Abused Monkey at a L’Oreal Animal Testing Facility?	16 March 2017	None	['None']
snes-05083	Adele died in a car crash in march of 2016.	false	https://www.snopes.com/fact-check/adele-death-hoax-rumors/	None	Uncategorized	None	Dan Evon	None	Death Hoax: Adele Didn’t Die in Car Crash	11 March 2016	None	['None']
snes-03794	Tim Kaine threatened to ban the catholic church from the U.S. if they didn't change their stance on gay marriage	false	https://www.snopes.com/fact-check/tim-kaine-ban-catholic-church/	None	Junk News	None	Dan Evon	None	Tim Kaine: ‘The Catholic Church Will Change Its Same-Sex Marriage Stance or It Will Be Banned from the U.S.’	15 October 2016	None	['United_States', 'Catholic_Church']
snes-04904	NC police beat up and ripped a woman out of a ladies' bathroom because they thought she was transgender.	false	https://www.snopes.com/fact-check/transgender-bathroom-arrest/	None	Junk News	None	Dan Evon	None	Woman Kicked Out of Ladies’ Bathroom by Police After Being Mistaken for Transgender	18 April 2016	None	['None']
snes-00593	sarah huckabee Sanders Was she voted as one of America's best women?	true	https://www.snopes.com/fact-check/sarah-huckabee-sanders-voted-among-admired-women-united-states/	None	Politics	None	Dan MacGuill	None	Was Sarah Huckabee Sanders Voted Among the ‘Most Admired’ Women in the United States?	15 May 2018	None	['None']
snes-00139	Photo of man who set fire to his nike shoes.	false	https://www.snopes.com/fact-check/nike-shoes-boycott-burn/	None	Fauxtography	None	Dan Evon	None	Did a Man Injure Himself by Setting the Nike Shoes He Was Wearing on Fire?	4 September 2018	None	['None']
snes-05733	after 9/11, ABC slapped a ban on news crews wearing American flag pins	false	https://www.snopes.com/fact-check/abc-news-bans-flag-lapel-pins/	None	September 11th	None	Snopes Staff	None	Did ABC News Ban Flag Lapel Pins?	8 October 2001	None	['United_States']
snes-04408	picture is showing that dems interns are much more diverse as a group than republican interns.	mixture	https://www.snopes.com/fact-check/republican-and-democratic-interns/	None	Politicians	None	Dan Evon	None	Diversity Among Democratic and Republic Interns	20 July 2016	None	['Democratic_Party_(United_States)', 'Republican_Party_(United_States)']
snes-05943	picture shows a deadly snow snake that has reportedly bitten and killed several people in the U.S.,causing their blood to freeze.	false	https://www.snopes.com/fact-check/snow-snake/	None	Fauxtography	None	Snopes Staff	None	Is This a ‘Snow Snake’?	3 March 2014	None	['United_States']
snes-02469	ABOUT bilt o'reilly being beaten by liberals... he was once a host on Fox News	false	https://www.snopes.com/fact-check/bill-oreilly-beaten/	None	Junk News	None	David Mikkelson	None	Bill O’Reilly in Critical Condition After Being Attacked by ‘Tolerant’ Liberals?	9 May 2017	None	['New_York_City', 'Fox_News_Channel']
snes-05765	THE FIRST Successful Human Head Transplant	false	https://www.snopes.com/fact-check/worlds-first-head-transplant-success-nineteen-hour-operation/	None	Media Matters	None	Snopes Staff	None	Was the World’s First Head Transplant a Success After a Nineteen-Hour Operation?	13 April 2015	None	['None']
snes-01823	Katie Couric thrown Hillary Clinton out of her set in a year because Clinton said a racist term about president Obama.	false	https://www.snopes.com/fact-check/hillary-trash-talk-obama/	None	Junk News	None	Kim LaCapria	None	Was Hillary Clinton Caught on a Hot Mic Trash-Talking Obama?	28 August 2017	None	['Bill_Clinton', 'Barack_Obama', 'Katie_Couric', 'Hillary_Rodham_Clinton']
snes-03822	WNBC received documents showing that Donald Trump paid $40 million in federal income tax in 2013.	false	https://www.snopes.com/fact-check/trump-2013-taxes-leaked/	None	Junk News	None	Kim LaCapria	None	Leaked 2013 Trump Tax Return Shows He Paid Over 40 Million in Taxes	12 October 2016	None	['Donald_Trump', 'WNBC']
snes-02598	Al Gore says Earth's icecaps will melt away by 2014.	mixture	https://www.snopes.com/fact-check/ice-caps-melt-gore-2014/	None	Science	None	Alex Kasprak	None	Did Al Gore Predict Earth’s Ice Caps Would Melt by 2014?	17 April 2017	None	['None']
snes-02914	did a judge say that cnn is fake news.	mostly false	https://www.snopes.com/fact-check/cnn-fake-news/	None	Junk News	None	Kim LaCapria	None	Did a Judge Rule That CNN Is ‘Fake News’?	17 February 2017	None	['CNN']
snes-00142	it seems true in a popular meme of 2018 that was talking about beto o'rourke's life and family history.	mixture	https://www.snopes.com/fact-check/beto-orourke-reality-check/	None	Politics	None	Dan MacGuill	None	Beto O’Rourke’s ‘Reality Check’	1 September 2018	None	['None']
snes-01789	Trump Saved 2 Cats After Harvey?	false	https://www.snopes.com/fact-check/trump-saved-two-cats-after-hurricane-harvey/	None	Fauxtography	None	Dan Evon	None	Did President Trump Save Two Cats After Hurricane Harvey?	5 September 2017	None	['None']
snes-00996	viral FB video showing Prince George of Cambridge reciting the alphabet through Biblical verses	false	https://www.snopes.com/fact-check/prince-george-bible-verses/	None	Viral Phenomena	None	Dan MacGuill	None	Does a Viral Video Show Prince George Reciting the Alphabet in Bible Verses?	19 February 2018	None	['Bible']
snes-05268	women in a CO school had to go to a mosque as a field trip so they had to follow the saura rules	mostly false	https://www.snopes.com/fact-check/colorado-students-sharia-law/	None	Politics	None	Kim LaCapria	None	Colorado School District Forces Students to Follow Sharia Dress Code?	3 February 2016	None	['Colorado']
snes-02813	left handed ppl die younger than right handed ppl.	false	https://www.snopes.com/fact-check/left-hand-right-hand-death/	None	Science	None	Alex Kasprak	None	Do Left Handed People Die Younger Than Right Handed People?	8 March 2017	None	['None']
snes-00845	far right blogs conspiracy theorists attack parkland mass shooting Survivors	false	https://www.snopes.com/fact-check/david-hogg-attend-california-high-school/	None	Junk News	None	Bethania Palma	None	Did David Hogg Attend a California High School?	26 March 2018	None	['None']
snes-05007	maricopa county recorder, Helen Purcell, married to joe purcell, ex lt gov. of arkansa	false	https://www.snopes.com/fact-check/helen-purcell-clinton-connection/	None	Uncategorized	None	Dan Evon	None	Maricopa County Recorder Has a Personal Clinton Connection?	25 March 2016	None	['Bill_Clinton', 'Joe_Purcell', 'Arkansas', 'Maricopa_County,_Arizona']
snes-03841	Bees are an endangered species.	mixture	https://www.snopes.com/fact-check/bee-species-endangered/	None	Critter Country	None	Dan Evon	None	Were Bees Added to the Endangered Species List?	8 October 2016	None	['None']
snes-00443	Is there a law that requiring family separation and detention of minors?	false	https://www.snopes.com/fact-check/does-law-family-separation-detention-minors/	None	Politics	None	Kim LaCapria	None	Does a Specific Law Mandate Family Separation and Detention of Minors?	19 June 2018	None	['None']
snes-00373	lunar eclipse on 27 july 2018 - longest total lunar eclipse in the 21st century	true	https://www.snopes.com/fact-check/longest-lunar-eclipse/	None	Science	None	Alex Kasprak	None	The Longest Total Lunar Eclipse of the 21st Century Will Occur on July 27	5 July 2018	None	['None']
snes-02384	I just heard a President Trump saying that Colonel Sanders, founder of KFC, was awesome during the Civil War and he was born in 1890	false	https://www.snopes.com/fact-check/donald-trump-praises-colonel-sanders/	None	Junk News	None	David Emery	None	Donald Trump Praises Colonel Sanders for His Service in the Civil War?	22 May 2017	None	['None']
snes-03607	A daughter of mine wrote a sad obituary for her dead mom.	true	https://www.snopes.com/fact-check/death-penalty/	None	Humor	None	David Mikkelson	None	Death Be Not Proud	20 August 2008	None	['None']
snes-03681	A pic shows Hillary Clinton and her college roommate walking topless back in the 60's.	false	https://www.snopes.com/fact-check/hillary-clinton-topless-1960s/	None	Fauxtography	None	Dan Evon	None	Hillary Clinton Went Topless in the 1960s?	28 October 2016	None	['None']
snes-01334	one billionaire avoided jail despite raping his infant daughter, another man sentenced to 50 years in jail for stealing a rack of	mostly true	https://www.snopes.com/fact-check/50-years-ribs-theft/	None	Crime	None	Dan MacGuill	None	Probation for Child Rape Vs. Prison for Stealing Ribs?	13 December 2017	None	['None']
snes-04174	"Rosie O'Donnell on a radio interview, She says, ""I'd like to take my period blood and smear it all"	mixture	https://www.snopes.com/fact-check/rosie-odonnell-period-blood/	None	Questionable Quotes	None	David Emery	None	What Rosie O’Donnell Really Said She’d Like to Do with Her Period Blood	25 August 2016	None	['None']
snes-03233	2 handfuls of cashews equals 1 dl of prozac for depressive therapy.. and it is safe to use	false	https://www.snopes.com/fact-check/cashews-equivalent-to-a-dose-of-prozac/	None	Medical	None	Kim LaCapria	None	Are Two Handfuls of Cashews Equivalent to a Dose of Prozac for Depression?	30 December 2016	None	['None']
snes-02640	"white house press secretary sean spicer said the USA was ""absolutely ready for World War III"" under President Donald Trumps strong leadership."	false	https://www.snopes.com/fact-check/spicer-trump-ready-wwiii/	None	Junk News	None	Dan Evon	None	Did Sean Spicer Say ‘We’re Absolutely Ready for WWIII’ Under Trump?	11 April 2017	None	['United_States', 'White_House', 'Donald_Trump']
snes-01344	video shows man demonstrating an invisibility cloak	false	https://www.snopes.com/fact-check/is-this-invisibility-cloak-video-real/	None	Fauxtography	None	Dan Evon	None	Is This ‘Invisibility Cloak’ Video Real?	11 December 2017	None	['None']
snes-05038	Here is one picture of rare purple ladybugs that only happen in Hawaii.	false	https://www.snopes.com/fact-check/purple-ladybugs/	None	Uncategorized	None	Kim LaCapria	None	Purple Ladybugs	21 March 2016	None	['Hawaii']
snes-04987	unlocked an iphone belonging to one of the people involved in the San Bernardino shooting, the FBI ruined the device by spilling water on it	false	https://www.snopes.com/fact-check/fbi-spills-water-iphone/	None	Uncategorized	None	Dan Evon	None	FBI Spilled Water on San Bernardino iPhone	30 March 2016	None	['San_Bernardino,_California', 'Federal_Bureau_of_Investigation']
snes-00211	170 voters on the incorrect dates in August 2018 was a fraud on the 12th Congressional District of Ohio.	mostly false	https://www.snopes.com/fact-check/ohio-voter-fraud/	None	Politics	None	Dan MacGuill	None	Did Ohio’s 12th Congressional District Have 170 Fraudulent ‘Voters’ Over 116 Years Old?	16 August 2018	None	['Ohio', 'Congressional_district']
snes-03176	A guy stealing a remote control gets 22 years in prison.	mixture	https://www.snopes.com/fact-check/man-sentenced-22-years-remote/	None	Crime	None	Dan Evon	None	Was a Man Sentenced to 22 Years in Prison Just for Stealing a Remote?	9 January 2017	None	['None']
snes-04241	Black protesters attacking whites for mob violence in Milwaukee on 13 august 2016.	mixture	https://www.snopes.com/fact-check/black-protesters-targeted-whites-in-milwaukee/	None	Uncategorized	None	Bethania Palma	None	Video: Black Protesters Targeted Whites in Milwaukee?	15 August 2016	None	['Milwaukee']
snes-00980	Donald Trump declared his slogan Making America Great Again in Nov 2012.	true	https://www.snopes.com/fact-check/trump-patent-maga-2012/	None	Politics	None	Alex Kasprak	None	Did Donald Trump Register ‘Make America Great Again’ in 2012?	21 February 2018	None	['None']
snes-02772	he released a music video that he fires a BANG flag gun at a clown similar to doyen trump and	false	https://www.snopes.com/fact-check/snoop-dogg-arrested-conspiracy/	None	Junk News	None	David Emery	None	Snoop Dogg Arrested for Conspiracy After Talking About ‘Murder Trump’ Video?	15 March 2017	None	['Snoop_Dogg', 'Donald_Trump', 'United_States_Secret_Service']
snes-05600	Stone Mountain, Georgia The NAACP calling for Stone Mountain to get rid of the old Civil War carving.	mixture	https://www.snopes.com/fact-check/naacp-wants-stone-mountain-sandblasted/	None	Politics	None	Kim LaCapria	None	Does the NAACP Want to Sandblast Confederate Figures Off Stone Mountain?	10 August 2015	None	['Stone_Mountain', 'Georgia_(U.S._state)', 'National_Association_for_the_Advancement_of_Colored_People', 'American_Civil_War']
snes-02717	Sweden has the highest rate of rape out of all countries in Europe.	false	https://www.snopes.com/fact-check/crime-sweden-rape-capital-europe/	None	Uncategorized	None	Bethania Palma	None	Crime In Sweden, Part I: Is Sweden the ‘Rape Capital’ of Europe?	29 March 2017	None	['Sweden', 'Europe']
snes-05900	senator dianne feinstein saying all vets are mentally ill and the government should prevent them from owning firearms.	false	https://www.snopes.com/fact-check/feinstein-veterans-firearms/	None	Guns	None	David Mikkelson	None	Did Senator Dianne Feinstein Say ‘All Vets Are Mentally Ill’?	4 April 2013	None	['Dianne_Feinstein']
snes-05803	insect spy drone that can take photos and DNA samples	mixture	https://www.snopes.com/fact-check/insect-spy-drone/	None	Technology	None	David Mikkelson	None	Insect Spy Drone	14 August 2012	None	['None']
snes-05599	wind turbines never get back the energy spent on building them, says tom homer-dixon.	mixture	https://www.snopes.com/fact-check/wind-idiot-power/	None	Politics	None	Dan Evon	None	Do Windmills Create More Energy to Build Than They Ever Produce?	17 August 2015	None	['None']
snes-05290	Steven Avery found unresponsive on his cell bed from making a murderer.	false	https://www.snopes.com/fact-check/steven-avery-unresponsive/	None	Junk News	None	David Mikkelson	None	FALSE: Steven Avery, 53, Found Unresponsive in His Prison Cell	31 January 2016	None	['None']
snes-02078	do u think that did dnc trump assault a marine and then dump his cover?	false	https://www.snopes.com/fact-check/trump-marines-hat/	None	Fauxtography	None	Dan Evon	None	Did Donald Trump Assault a Marine Then Rip Off His Cover?	13 July 2017	None	['None']
snes-01414	glen eagles hospital warns urgently 7 women died when sniffing the perfume samples they got from mail	false	https://www.snopes.com/fact-check/charnel-no-5/	None	September 11th	None	David Mikkelson	None	Women Killed by Poisoned Perfume Samples?	3 November 2001	None	['None']
snes-00018	260 congressmen have settled sex assault charges	false	https://www.snopes.com/fact-check/congress-sexual-assault-charges/	None	None	None	Dan Evon	None	Have 260 Out of 535 Members of Congress Settled Sexual Assault Charges?	3 October 2018	None	['United_States_Congress', 'United_States']
snes-04001	Apparently they have found a vaccum for di da.	false	https://www.snopes.com/fact-check/diabetes-vaccine/	None	Junk News	None	Bethania Palma	None	Diabetes Vaccine Announced?	19 September 2016	None	['None']
snes-01927	sanglana del rey axone ban on her concerts because she cant stand to see it with president trump in office	mostly false	https://www.snopes.com/fact-check/did-singer-lana-del-rey-ban-american-flags-at-her-concerts/	None	Uncategorized	None	Bethania Palma	None	Did Singer Lana Del Rey Ban American Flags at Her Concerts?	10 August 2017	None	['United_States']
snes-01079	did Nikki Haley accidentally confess to an affair with Donald Trump??	false	https://www.snopes.com/fact-check/nikki-haley-affair-accidentally/	None	Politics	None	David Mikkelson	None	Did Nikki Haley ‘Accidentally Confess’ to an Affair with Donald Trump?	1 February 2018	None	['None']
snes-01754	11.sept,17... and rick scott was taken to hospital after he got hurt during a Hurricane irma	false	https://www.snopes.com/fact-check/rick-scott-critical-condition/	None	Junk News	None	Dan MacGuill	None	Florida Governor Rick Scott Critically Injured During Hurricane Irma Cleanup?	11 September 2017	None	['None']
snes-03952	image of the police in danville, virginia obstructing dash cams by lifting the hoods of their vehicles.	mostly false	https://www.snopes.com/fact-check/police-pop-hoods/	None	Fauxtography	None	Kim LaCapria	None	Police Allowed to ‘Pop Hoods’ to Block Dash Cams	26 September 2016	None	['Virginia', 'Danville,_Virginia']
snes-06445	A C130 transport dropping an antimissile flare.	true	https://www.snopes.com/fact-check/c-130/	None	Uncategorized	None	David Mikkelson	None	C-130 Flares	15 July 2003	None	['None']
snes-05903	Bobby Shmurda stabbed to death on Rikers Island by his cellmate.	false	https://www.snopes.com/fact-check/bobby-shmurda-death/	None	Junk News	None	Dan Evon	None	Was Bobby Shmurda Stabbed to Death in Rikers Island Jail by His Cell Mate?	27 December 2014	None	['Rikers_Island']
snes-01569	Weinstein, Weiner, Clinton, and Cosby received the Presidential Medal of Freedom by President Obama?	mostly false	https://www.snopes.com/fact-check/obama-medal-of-freedom-weinstein-clinton-cosby-weiner/	None	Fauxtography	None	Dan Evon	None	President Obama Awarded the Presidential Medal of Freedom to Weinstein, Weiner, Clinton, and Cosby?	17 October 2017	None	['Bill_Clinton', 'Barack_Obama', 'Presidential_Medal_of_Freedom']
snes-01227	The Boondocks The one about Oprah's becoming president in 2020.	true	https://www.snopes.com/fact-check/did-the-boondocks-forecast-oprah-winfrey-becoming-president/	None	Politics	None	Arturo Garcia	None	Did ‘The Boondocks’ Forecast Oprah Winfrey’s Becoming President?	10 January 2018	None	['Oprah_Winfrey']
snes-02962	The decorated Vermont trooper, Arcot Ramathorn, a muslim in Iraq, would not get in under the proposed u.s	false	https://www.snopes.com/fact-check/arcot-ramathorn-restriction/	None	Humor	None	Kim LaCapria	None	Would Decorated Vermont State Trooper Arcot Ramathorn Be Affected by U.S. Entry Restrictions?	10 February 2017	None	['United_States']
snes-05374	Do photos show pigs forced into tiny cages?	mixture	https://www.snopes.com/fact-check/pig-cage-photo/	None	Fauxtography	None	Dan Evon	None	Does a Photograph Show Pigs Forced Into Tiny Cages?	13 January 2016	None	['None']
snes-03493	if enough people call, then you can overturn the 2016 election results on DOJ switchboard	false	https://www.snopes.com/fact-check/audit-the-vote/	None	Conspiracy Theories	None	Kim LaCapria	None	Audit the Vote	22 November 2016	None	['None']
